run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
1,609,80710,,,,,,,"[36.1655442758933, 44.09799568675614, 49.81120837280752, 90.31132419274168, 7.609873844524572]",3.112837993852807,16
1,610,80840,,,,,,,"[36.2813142122021, 43.91098139491269, 49.628916714375684, 90.41806088246655, 7.56508088231642]",2.7711012185453257,16
1,611,80970,,,,,,,"[36.20810775459754, 43.78256620229318, 49.59562624350471, 90.60047490729204, 7.806147505579767]",1.7545729480109884,16
1,612,81100,,,,,,,"[36.20810775459754, 43.78256620229318, 49.59562624350471, 90.60047490729204, 7.806147505579767]",1.7545729480109884,16
1,613,81230,,,,,,,"[36.07627886922284, 43.732231945133975, 49.422289189863996, 90.61300033678096, 7.8755782462508455]",1.2294205156586742,16
1,614,81360,,,,,,,"[36.36264343615002, 43.696610032220455, 49.543142376308055, 90.71839992571289, 8.162781115667235]",1.1493064729719435,16
1,615,81490,,,,,,,"[36.19496372037882, 43.81274929397721, 49.49599807179201, 90.94318452551802, 8.196610044134088]",0.752377000010938,16
1,616,81620,,,,,,,"[36.26694572111659, 43.81994242896536, 49.4781038216658, 90.81786660801072, 8.257105683858558]",0.7002410798687322,16
1,617,81750,,,,,,,"[36.16547763026658, 43.89567127703802, 49.15884526294766, 91.03716320303299, 8.491270916669169]",0.23189748835113733,16
1,618,81880,,,,,,,"[36.056495293028526, 43.881561578248096, 49.25231338432638, 90.91848695686437, 8.431403454211635]",0.14561098356179514,16
1,619,82010,,,,,,,"[36.056495293028526, 43.881561578248096, 49.25231338432638, 90.91848695686437, 8.431403454211635]",0.14561098356179514,16
1,620,82140,,,,,,,"[36.056495293028526, 43.881561578248096, 49.25231338432638, 90.91848695686437, 8.431403454211635]",0.14561098356179514,16
1,621,82270,,,,,,,"[36.056495293028526, 43.881561578248096, 49.25231338432638, 90.91848695686437, 8.431403454211635]",0.14561098356179514,16
1,622,82400,,,,,,,"[36.056495293028526, 43.881561578248096, 49.25231338432638, 90.91848695686437, 8.431403454211635]",0.14561098356179514,16
1,623,82530,,,,,,,"[36.00721756783368, 43.91145356675716, 49.12642589981231, 90.8807853425491, 8.34920190256698]",0.099920653543208,16
1,624,82660,,,,,,,"[36.00721756783368, 43.91145356675716, 49.12642589981231, 90.8807853425491, 8.34920190256698]",0.099920653543208,16
1,625,82790,,,,,,,"[36.00721756783368, 43.91145356675716, 49.12642589981231, 90.8807853425491, 8.34920190256698]",0.099920653543208,16
1,626,82920,,,,,,,"[36.00721756783368, 43.91145356675716, 49.12642589981231, 90.8807853425491, 8.34920190256698]",0.099920653543208,16
1,627,83050,,,,,,,"[35.93540487499236, 43.94006796876007, 49.13149565478723, 90.96228980840952, 8.387304072036466]",0.09641144860401596,16
1,628,83180,,,,,,,"[36.02489827884961, 43.84763226735757, 48.99220360845722, 90.83032695052628, 8.400652328721574]",0.08601217484309132,16
1,629,83310,,,,,,,"[36.02489827884961, 43.84763226735757, 48.99220360845722, 90.83032695052628, 8.400652328721574]",0.08601217484309132,16
1,630,83440,,,,,,,"[35.95040949271985, 43.94535901184337, 49.05323293163033, 90.90051065044311, 8.420528928425368]",0.046503155089126835,16
1,631,83570,,,,,,,"[35.95040949271985, 43.94535901184337, 49.05323293163033, 90.90051065044311, 8.420528928425368]",0.046503155089126835,16
1,632,83700,,,,,,,"[35.91072420116652, 43.91312319720363, 49.05731144706716, 90.92880457168984, 8.532211011278266]",0.02977723518945652,16
1,633,83830,,,,,,,"[35.91072420116652, 43.91312319720363, 49.05731144706716, 90.92880457168984, 8.532211011278266]",0.02977723518945652,16
1,634,83960,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,635,84090,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,636,84220,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,637,84350,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,638,84480,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,639,84610,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,640,84740,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,641,84870,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,642,85000,,,,,,,"[35.92574967752738, 44.00173453598576, 49.06955616336776, 90.8873280839839, 8.487087703159979]",0.025596933645644526,16
1,643,85230,,,,,,,"[97.42900099076516, 50.37577978261967, 24.145577963509595, 26.082467019025223, 2.8356001529736723]",39.41537805686104,17
1,644,85360,,,,,,,"[33.8356446847772, 41.60076343488365, 50.16259821111876, 90.60799536033625, 7.6848059940215]",26.75723493611509,17
1,645,85490,,,,,,,"[35.25503259205215, 45.40422309876915, 48.09760988280481, 89.00463842162912, 9.066573220501912]",16.489487760925705,17
1,646,85620,,,,,,,"[95.63585364857425, 53.03937883706508, 6.186954417312725, 35.543574268207195, 48.43106798502102]",14.53089946863036,17
1,647,85750,,,,,,,"[95.50960255567608, 52.512128978425736, 6.178196528545287, 35.51625660818756, 48.38498540804134]",8.152447276037307,17
1,648,85880,,,,,,,"[95.42949495686113, 52.336602120346946, 5.992068270367759, 35.40210753806202, 48.25545747663826]",5.580881585208914,17
1,649,86010,,,,,,,"[95.42949495686113, 52.336602120346946, 5.992068270367759, 35.40210753806202, 48.25545747663826]",5.580881585208914,17
1,650,86140,,,,,,,"[95.42949495686113, 52.336602120346946, 5.992068270367759, 35.40210753806202, 48.25545747663826]",5.580881585208914,17
1,651,86270,,,,,,,"[95.42667640034429, 52.17734594757931, 6.057438349568152, 35.34043362624464, 48.27981455546444]",4.735501324723188,17
1,652,86400,,,,,,,"[95.33996981431719, 52.1013918312543, 6.053062751827563, 35.227182859374224, 48.220421559957124]",3.9383156852282255,17
1,653,86530,,,,,,,"[95.13335096951556, 52.02991307140853, 6.068733113099751, 35.28605020721417, 48.314113412638356]",2.1069799260677797,17
1,654,86660,,,,,,,"[95.12322316245802, 52.03888233614276, 6.025936134068746, 35.2296414663977, 48.343954325701255]",1.9673840593270455,17
1,655,86790,,,,,,,"[95.08732571360756, 52.15332940151973, 5.847501096434518, 35.391240086205805, 48.39873340494984]",1.7871184005515062,17
1,656,86920,,,,,,,"[94.96392221645753, 52.17391586149547, 5.7679061011978465, 35.42847367442043, 48.48553883554755]",1.4478431099794307,17
1,657,87050,,,,,,,"[94.96392221645753, 52.17391586149547, 5.7679061011978465, 35.42847367442043, 48.48553883554755]",1.4478431099794307,17
1,658,87180,,,,,,,"[94.96392221645753, 52.17391586149547, 5.7679061011978465, 35.42847367442043, 48.48553883554755]",1.4478431099794307,17
1,659,87310,,,,,,,"[94.78974427193675, 52.115652277787646, 5.751387323176608, 35.242411013434065, 48.61313034812957]",1.1084828674529064,17
1,660,87440,,,,,,,"[94.76086762429635, 51.930129010807484, 5.9072289335847445, 35.19127845641459, 48.5762912126878]",0.5628619562499892,17
1,661,87570,,,,,,,"[94.6331498157334, 51.84810028453648, 5.85110354979638, 35.26041882718448, 48.46848795236094]",0.23832294683991506,17
1,662,87700,,,,,,,"[94.6331498157334, 51.84810028453648, 5.85110354979638, 35.26041882718448, 48.46848795236094]",0.23832294683991506,17
1,663,87830,,,,,,,"[94.6331498157334, 51.84810028453648, 5.85110354979638, 35.26041882718448, 48.46848795236094]",0.23832294683991506,17
1,664,87960,,,,,,,"[94.65674314824713, 51.84618883617869, 5.886774863354439, 35.305970647652245, 48.45422433501937]",0.18357186088033473,17
1,665,88090,,,,,,,"[94.65674314824713, 51.84618883617869, 5.886774863354439, 35.305970647652245, 48.45422433501937]",0.18357186088033473,17
1,666,88220,,,,,,,"[94.73678817284832, 51.71923796072577, 5.8565599839743445, 35.26516817390706, 48.49355740903926]",0.13402072045826685,17
1,667,88350,,,,,,,"[94.73678817284832, 51.71923796072577, 5.8565599839743445, 35.26516817390706, 48.49355740903926]",0.13402072045826685,17
1,668,88480,,,,,,,"[94.73678817284832, 51.71923796072577, 5.8565599839743445, 35.26516817390706, 48.49355740903926]",0.13402072045826685,17
1,669,88610,,,,,,,"[94.80068718107036, 51.80368692273185, 5.862276258369975, 35.359562411866186, 48.429534928246966]",0.04969161666627997,17
1,670,88740,,,,,,,"[94.80068718107036, 51.80368692273185, 5.862276258369975, 35.359562411866186, 48.429534928246966]",0.04969161666627997,17
1,671,88870,,,,,,,"[94.80068718107036, 51.80368692273185, 5.862276258369975, 35.359562411866186, 48.429534928246966]",0.04969161666627997,17
1,672,89000,,,,,,,"[94.80068718107036, 51.80368692273185, 5.862276258369975, 35.359562411866186, 48.429534928246966]",0.04969161666627997,17
1,673,89130,,,,,,,"[94.80068718107036, 51.80368692273185, 5.862276258369975, 35.359562411866186, 48.429534928246966]",0.04969161666627997,17
1,674,89260,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,675,89390,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,676,89520,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,677,89650,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,678,89780,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,679,89910,,,,,,,"[94.82740770938155, 51.78142850448509, 5.778509932652295, 35.328983324031505, 48.431674709810196]",0.04397020040607913,17
1,680,90070,,,,,,,"[95.15059459778335, 49.85428574443403, 23.464098296229803, 29.23488773704296, -0.9770388919660009]",42.75709246206725,18
1,681,90270,,,,,,,"[38.852057973420564, 44.53830180285418, 49.12083400134694, 90.1153875023138, 8.36728652374588]",28.756780128262434,18
1,682,90400,,,,,,,"[32.91898348164569, 44.70219883051495, 50.91038984306556, 91.00580109671456, 8.35397557491011]",21.513047458269767,18
1,683,90530,,,,,,,"[36.83275890548486, 43.19540273591542, 48.44394806687811, 90.02512603996429, 11.320682452130821]",14.648589364902925,18
1,684,90660,,,,,,,"[36.83275890548486, 43.19540273591542, 48.44394806687811, 90.02512603996429, 11.320682452130821]",14.648589364902925,18
1,685,90790,,,,,,,"[35.29247791387316, 44.51456046619313, 48.21769942024341, 90.11081788997417, 9.503474224030857]",4.682427821971515,18
1,686,90920,,,,,,,"[35.17339884126873, 44.40141723361982, 48.328907623159616, 90.24794100510259, 9.758059465328289]",3.2273858011301755,18
1,687,91050,,,,,,,"[35.64871210553661, 44.292676572613715, 48.86312552012786, 90.55316120797136, 9.58481765185392]",2.5376793189097526,18
1,688,91180,,,,,,,"[35.377512123718965, 44.25096928970778, 49.052110619268106, 90.60043345088174, 9.596266938378637]",1.5792216142200033,18
1,689,91310,,,,,,,"[35.377512123718965, 44.25096928970778, 49.052110619268106, 90.60043345088174, 9.596266938378637]",1.5792216142200033,18
1,690,91440,,,,,,,"[35.377512123718965, 44.25096928970778, 49.052110619268106, 90.60043345088174, 9.596266938378637]",1.5792216142200033,18
1,691,91570,,,,,,,"[35.367068039905895, 44.10366459399408, 49.00029962336944, 90.46329418026404, 9.588406456202026]",1.2680565818901357,18
1,692,91700,,,,,,,"[35.260788754156174, 43.86272830751077, 49.155500732579746, 90.46961087098028, 9.736918999477854]",0.6930818331325383,18
1,693,91830,,,,,,,"[35.1537245756127, 43.855667369500765, 49.10073113939625, 90.38454826079315, 9.755543164615823]",0.5803897163258682,18
1,694,91960,,,,,,,"[35.04363543427449, 43.9161422561347, 49.12153750609917, 90.4954882572421, 9.78687028603522]",0.5197612741307864,18
1,695,92090,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,696,92220,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,697,92350,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,698,92480,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,699,92610,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,700,92740,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,701,92870,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,702,93000,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,703,93130,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,704,93260,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,705,93390,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,706,93520,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,707,93650,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,708,93780,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,709,93910,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,710,94040,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,711,94170,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,712,94300,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,713,94430,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,714,94560,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,715,94690,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,716,94820,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,717,94950,,,,,,,"[35.01558641263856, 43.83487697320389, 49.09353586149766, 90.46176134925814, 9.915408328037717]",0.48291387704398403,18
1,718,95150,,,,,,,"[94.31719569729371, 48.44325417628195, 24.830987813961166, 31.324076122971753, 1.432513676605017]",50.43850208512313,19
1,719,95310,,,,,,,"[34.96069013092809, 44.72475677910162, 49.49547885978269, 91.9033078325698, 9.817791712578773]",14.174559194425477,19
1,720,95440,,,,,,,"[34.64919043981632, 45.027164836811295, 49.133259688216775, 91.7525534458949, 9.922614914267013]",12.912821601558193,19
1,721,95570,,,,,,,"[34.42935733182687, 44.661316300341056, 48.650940565868595, 91.69166378639699, 10.328371457724057]",11.794073522741819,19
1,722,95700,,,,,,,"[34.4291749395722, 44.68731595278524, 48.478758956316156, 91.42083029014447, 10.028847449015155]",10.331688953690701,19
1,723,95830,,,,,,,"[34.56826218623068, 44.65151021262391, 48.56446311545711, 91.25704287069327, 10.063669074650186]",9.055207322117468,19
1,724,95960,,,,,,,"[34.344742382814516, 44.706140909785674, 48.26753016531514, 91.04370115835434, 9.90117469297979]",8.895947115785148,19
1,725,96090,,,,,,,"[34.13556404155855, 44.57150553218785, 48.761099975176336, 90.80576234003554, 10.026527222992913]",6.6982717339328985,19
1,726,96220,,,,,,,"[34.463299239834676, 44.560337651271574, 48.76916099171506, 90.50801489818596, 9.73258595583738]",5.59579224039679,19
1,727,96350,,,,,,,"[34.563397069949744, 44.555388111136864, 48.834980701554905, 90.42198941385192, 9.713661034430237]",5.294455906238419,19
1,728,96480,,,,,,,"[34.74460575948779, 44.45790854767429, 49.090916667408216, 90.17702774318887, 9.915615324053931]",4.297109713824241,19
1,729,96610,,,,,,,"[34.78112137222948, 44.46716150540014, 49.0481036397645, 90.08988546247781, 9.998709364407741]",4.084210022320619,19
1,730,96740,,,,,,,"[34.6488439230776, 44.515768010294046, 49.04341886760295, 89.8878921069874, 10.283560079098855]",3.741252228128076,19
1,731,96870,,,,,,,"[34.6488439230776, 44.515768010294046, 49.04341886760295, 89.8878921069874, 10.283560079098855]",3.741252228128076,19
1,732,97000,,,,,,,"[34.419923406779155, 44.36804142569258, 49.049108733223505, 89.76457112114417, 10.268234477943258]",3.6269604962915167,19
1,733,97130,,,,,,,"[34.419923406779155, 44.36804142569258, 49.049108733223505, 89.76457112114417, 10.268234477943258]",3.6269604962915167,19
1,734,97260,,,,,,,"[34.56159907495833, 44.33304878521996, 49.10211508287538, 89.76854875236394, 10.291959312428059]",3.6045040329103983,19
1,735,97390,,,,,,,"[34.56159907495833, 44.33304878521996, 49.10211508287538, 89.76854875236394, 10.291959312428059]",3.6045040329103983,19
1,736,97520,,,,,,,"[34.63654379689284, 44.30903572301301, 49.0345812448649, 89.74714142637441, 10.254134412157727]",3.5851726919151616,19
1,737,97650,,,,,,,"[34.59333418637973, 44.30577056165482, 48.98248894788037, 89.81839500761762, 10.231353174368433]",3.5586177735340954,19
1,738,97780,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,739,97910,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,740,98040,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,741,98170,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,742,98300,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,743,98430,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,744,98560,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,745,98690,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,746,98820,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,747,98950,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,748,99080,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,749,99210,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,750,99340,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,751,99470,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,752,99600,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,753,99730,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,754,99860,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,755,99990,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
1,756,100120,,,,,,,"[34.51908009500548, 44.28840213542604, 49.006641035145144, 89.78548876386239, 10.187690703734656]",3.5558619683696406,19
2,1,100,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,2,210,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,3,340,,,,,,,"[14.488273908796401, 23.512235002735174, 17.551779813136836, 22.208073330794218, 17.95350933226669]",67.70262155845151,1
2,4,470,,,,,,,"[16.488725150176965, 22.878347705764362, 19.384018204618354, 26.719348340191964, 1.1522736894881906]",67.68935381629716,1
2,5,600,,,,,,,"[20.821347863236262, 24.13496346191993, 24.384018204618354, 31.719348340191964, -0.667249912920802]",67.6656423679724,1
2,6,730,,,,,,,"[25.153970576295556, 25.3915792180755, 29.384018204618354, 36.719348340191964, -2.4867735153297947]",67.63454276626398,1
2,7,860,,,,,,,"[25.41008846760842, 31.14887662855354, 29.782735787858215, 44.582869619621334, 29.0117226715497]",67.60547495149864,1
2,8,990,,,,,,,"[34.59507121595891, 39.43005772510764, 32.10518900317048, 44.1142033404761, 4.4910039865055245]",67.5438929418309,1
2,9,1120,,,,,,,"[54.26781955414581, 33.70973403699244, 5.547454890362086, 17.74103828172763, 38.1389402400254]",67.48230764770993,1
2,10,1250,,,,,,,"[59.26781955414581, 38.70973403699244, 5.32607762970844, 22.74103828172763, 42.32660413780419]",67.326328074232,1
2,11,1380,,,,,,,"[64.2678195541458, 43.70973403699244, 5.104700369054793, 27.74103828172763, 46.51426803558298]",67.05094713050242,1
2,12,1510,,,,,,,"[69.2678195541458, 48.70973403699244, 4.883323108401147, 32.741038281727626, 50.70193193336177]",66.58765687070235,1
2,13,1640,,,,,,,"[74.2678195541458, 53.70973403699244, 4.6619458477475, 37.741038281727626, 54.88959583114056]",66.08872975436441,1
2,14,1770,,,,,,,"[79.31974217259868, 55.52718679990108, 4.894507584735255, 34.92105022522456, 56.285236733570336]",65.2429252654816,1
2,15,1900,,,,,,,"[84.31974217259868, 54.092628103745454, 9.255808445786363, 39.92105022522456, 53.63784028701095]",63.52160336163311,1
2,16,2030,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,17,2160,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,18,2290,,,,,,,"[90.20752400551235, 47.66836364708204, 8.665671926099822, 30.767971141913314, 48.51849796195035]",56.23011640451492,1
2,19,2420,,,,,,,"[95.12338539932439, 50.93618841087627, 3.6656719260998223, 30.5451291438459, 48.55091923897412]",50.06846586938929,1
2,20,2550,,,,,,,"[93.86460256310768, 48.28758361311895, 8.141287857074422, 33.67205907771508, 47.52248621080412]",47.24702444122059,1
2,21,2680,,,,,,,"[93.79122684316492, 51.35944039423242, 3.743284234911477, 32.02329161636581, 48.089399221614755]",37.25411857741145,1
2,22,2810,,,,,,,"[93.70859292982107, 51.598958343319666, 4.054836272389736, 32.00885072186855, 48.07806401089173]",36.919357950400496,1
2,23,2940,,,,,,,"[91.11579964563033, 49.75390091670138, 4.297715442647693, 33.87751243817155, 46.964214837092335]",26.89267013528655,1
2,24,3070,,,,,,,"[93.75951378979943, 51.07195340173645, 4.833328912931432, 33.77561149255615, 48.8841613307143]",17.80651518723181,1
2,25,3200,,,,,,,"[93.75951378979943, 51.07195340173645, 4.833328912931432, 33.77561149255615, 48.8841613307143]",17.80651518723181,1
2,26,3330,,,,,,,"[93.59901312116308, 50.92556011271102, 4.790064209725223, 33.88863541144168, 48.43701123257142]",14.307965031262341,1
2,27,3460,,,,,,,"[93.45587075944846, 50.98700354186756, 4.839278405399892, 34.153074897958454, 48.44292527251732]",10.7089311906878,1
2,28,3590,,,,,,,"[93.24023647072562, 51.10707786542548, 4.828502799574892, 34.2144815821617, 48.53922466256705]",8.573074987437074,1
2,29,3720,,,,,,,"[93.170425377273, 51.123009154892024, 4.905322085948258, 34.210239642013335, 48.4669423196469]",8.289632953671351,1
2,30,3850,,,,,,,"[93.05586161547483, 51.05632315093801, 4.752651108851355, 34.15677897447359, 48.400205415186]",7.485929588240069,1
2,31,3980,,,,,,,"[92.87064709238282, 51.027325595037595, 4.631217127702884, 34.495298391960574, 48.738575707310844]",3.7880683639355226,1
2,32,4110,,,,,,,"[92.72261525804879, 50.8863698134755, 4.5401640729000805, 34.666486314105484, 48.822202401014856]",2.196479219685145,1
2,33,4240,,,,,,,"[92.72657012783876, 50.92709431173396, 4.61629025042557, 34.68294436749293, 48.69518421318386]",1.7421064428598356,1
2,34,4370,,,,,,,"[92.60755175960652, 50.96271938546487, 4.571797190850276, 34.71536945649264, 48.718545179017134]",1.4501679932472484,1
2,35,4500,,,,,,,"[92.56703567241803, 50.99205370834518, 4.64064113216264, 34.75790963353132, 48.73841549321796]",1.315123785629126,1
2,36,4630,,,,,,,"[92.57928426706928, 50.76267955737335, 4.905405303360236, 35.032257315190286, 48.71200336509819]",0.8086233445371107,1
2,37,4760,,,,,,,"[92.5836502644671, 50.77495857185418, 4.753135145573474, 35.15149888492393, 48.72738207882515]",0.6280898364976082,1
2,38,4890,,,,,,,"[92.43285575747356, 50.78114890698413, 4.882676776828458, 34.9958708856685, 48.665767525627835]",0.5152713722224007,1
2,39,5030,,,,,,,"[81.65596175800559, 75.60825121049963, 53.19547534381754, 44.46158889970505, 54.944575852421394]",55.55574589584396,1
2,40,5250,,,,,,,"[58.601689935224876, 79.19170009058297, 54.66701327916813, 17.22242886556865, 5.285548684267299]",30.19489840510567,2
2,41,5380,,,,,,,"[58.209862766869, 79.37279871514872, 54.70851178217798, 16.98021135926443, 5.147653117150264]",28.567515537569825,2
2,42,5510,,,,,,,"[36.326713998771815, 44.00852895794882, 51.11816081804147, 89.61963781993751, 7.5123990080824585]",13.477617789012527,2
2,43,5640,,,,,,,"[36.44927877455259, 43.69042392509626, 50.9056725121146, 89.85807364709281, 7.1162370304666975]",8.91404183536406,2
2,44,5770,,,,,,,"[36.37557058949208, 43.57737457023415, 50.61869208191011, 89.93995031628857, 7.070400573667936]",8.531434270443526,2
2,45,5900,,,,,,,"[36.37557058949208, 43.57737457023415, 50.61869208191011, 89.93995031628857, 7.070400573667936]",8.531434270443526,2
2,46,6030,,,,,,,"[36.51602135079127, 43.71299414047174, 50.70566112245697, 90.00962569794228, 6.860862966893718]",6.123232653378118,2
2,47,6160,,,,,,,"[36.673499927673895, 43.76614380234885, 50.223235432650355, 90.03596990862255, 6.68569510858492]",3.7500707374490503,2
2,48,6290,,,,,,,"[37.03289859005132, 43.98572794760779, 50.31486609893478, 90.01163850640243, 6.71979472468391]",0.9520374779116878,2
2,49,6420,,,,,,,"[37.139056305132115, 44.155829937484775, 50.45042584231567, 89.97197036121928, 6.652741786552872]",0.66049076597848,2
