run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
1,662,87700,,,,,,,"[35.39570232754446, 44.35422437483221, 49.01085849476922, 90.63750024461625, 9.208346505127693]",9.817467046921081,17
1,663,87830,,,,,,,"[35.39570232754446, 44.35422437483221, 49.01085849476922, 90.63750024461625, 9.208346505127693]",9.817467046921081,17
1,664,87960,,,,,,,"[35.39570232754446, 44.35422437483221, 49.01085849476922, 90.63750024461625, 9.208346505127693]",9.817467046921081,17
1,665,88090,,,,,,,"[94.75973405541622, 51.04275758600172, 5.276812426156059, 34.501288738998, 48.358711445479756]",9.72008815581227,17
1,666,88220,,,,,,,"[95.58487163242198, 51.17324859902405, 6.019526666087893, 35.68219015873936, 48.16458611005071]",8.250419453888043,17
1,667,88350,,,,,,,"[95.57338584007789, 51.859467726359455, 5.991467578467499, 35.53505538567536, 48.009863881644335]",6.168191567205895,17
1,668,88480,,,,,,,"[95.57338584007789, 51.859467726359455, 5.991467578467499, 35.53505538567536, 48.009863881644335]",6.168191567205895,17
1,669,88610,,,,,,,"[95.57338584007789, 51.859467726359455, 5.991467578467499, 35.53505538567536, 48.009863881644335]",6.168191567205895,17
1,670,88740,,,,,,,"[94.91510701285455, 52.109436908969855, 5.65990034341293, 35.07985600818181, 47.96062171852619]",3.224400466134014,17
1,671,88870,,,,,,,"[95.0574635737103, 51.68307061195941, 5.7073926541945585, 35.31991852276234, 48.062293484741495]",1.8229634811110174,17
1,672,89000,,,,,,,"[95.0574635737103, 51.68307061195941, 5.7073926541945585, 35.31991852276234, 48.062293484741495]",1.8229634811110174,17
1,673,89130,,,,,,,"[95.0574635737103, 51.68307061195941, 5.7073926541945585, 35.31991852276234, 48.062293484741495]",1.8229634811110174,17
1,674,89260,,,,,,,"[95.0574635737103, 51.68307061195941, 5.7073926541945585, 35.31991852276234, 48.062293484741495]",1.8229634811110174,17
1,675,89390,,,,,,,"[95.0574635737103, 51.68307061195941, 5.7073926541945585, 35.31991852276234, 48.062293484741495]",1.8229634811110174,17
1,676,89520,,,,,,,"[94.95825769406032, 51.567441589960474, 5.996050194248309, 35.19309527757328, 48.52606105027269]",1.133933624781605,17
1,677,89650,,,,,,,"[94.95825769406032, 51.567441589960474, 5.996050194248309, 35.19309527757328, 48.52606105027269]",1.133933624781605,17
1,678,89780,,,,,,,"[94.95825769406032, 51.567441589960474, 5.996050194248309, 35.19309527757328, 48.52606105027269]",1.133933624781605,17
1,679,89910,,,,,,,"[94.95825769406032, 51.567441589960474, 5.996050194248309, 35.19309527757328, 48.52606105027269]",1.133933624781605,17
1,680,90070,,,,,,,"[95.15059459778335, 49.85428574443403, 23.464098296229803, 29.23488773704296, -0.9770388919660009]",42.75709246206725,18
1,681,90270,,,,,,,"[38.852057973420564, 44.53830180285418, 49.12083400134694, 90.1153875023138, 8.36728652374588]",28.756780128262434,18
1,682,90400,,,,,,,"[32.91898348164569, 44.70219883051495, 50.91038984306556, 91.00580109671456, 8.35397557491011]",21.513047458269767,18
1,683,90530,,,,,,,"[36.83275890548486, 43.19540273591542, 48.44394806687811, 90.02512603996429, 11.320682452130821]",14.648589364902925,18
1,684,90660,,,,,,,"[36.83275890548486, 43.19540273591542, 48.44394806687811, 90.02512603996429, 11.320682452130821]",14.648589364902925,18
1,685,90790,,,,,,,"[35.29247791387316, 44.51456046619313, 48.21769942024341, 90.11081788997417, 9.503474224030857]",4.682427821971515,18
1,686,90920,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,687,91050,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,688,91180,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,689,91310,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,690,91440,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,691,91570,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,692,91700,,,,,,,"[35.17196859236567, 44.35018273365624, 48.481443915879716, 90.69988780772741, 10.160911465224213]",2.736099005192912,18
1,693,91830,,,,,,,"[34.95344675570272, 44.006909104436176, 48.72226521530214, 90.1386568840704, 10.208746144990238]",1.5978890414055371,18
1,694,91960,,,,,,,"[34.95344675570272, 44.006909104436176, 48.72226521530214, 90.1386568840704, 10.208746144990238]",1.5978890414055371,18
1,695,92090,,,,,,,"[34.95344675570272, 44.006909104436176, 48.72226521530214, 90.1386568840704, 10.208746144990238]",1.5978890414055371,18
1,696,92220,,,,,,,"[35.15855365348002, 44.32561796962962, 49.13547733334221, 90.47538940679368, 10.186292690767289]",1.4692505928259294,18
1,697,92350,,,,,,,"[35.15855365348002, 44.32561796962962, 49.13547733334221, 90.47538940679368, 10.186292690767289]",1.4692505928259294,18
1,698,92480,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,699,92610,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,700,92740,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,701,92870,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,702,93000,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,703,93130,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,704,93260,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,705,93390,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,706,93520,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,707,93650,,,,,,,"[34.978234379400334, 44.10332292891984, 49.45694080918752, 90.42597390235173, 9.699591065501162]",1.0854502652007199,18
1,708,93780,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,709,93910,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,710,94040,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,711,94170,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,712,94300,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,713,94430,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,714,94560,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,715,94690,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,716,94820,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,717,94950,,,,,,,"[34.88923686402942, 43.81764264171834, 48.78601731718307, 90.465197277937, 10.092683804330411]",0.9668761892851307,18
1,718,95150,,,,,,,"[94.31719569729371, 48.44325417628195, 24.830987813961166, 31.324076122971753, 1.432513676605017]",50.43850208512313,19
1,719,95310,,,,,,,"[34.96069013092809, 44.72475677910162, 49.49547885978269, 91.9033078325698, 9.817791712578773]",14.174559194425477,19
1,720,95440,,,,,,,"[34.96069013092809, 44.72475677910162, 49.49547885978269, 91.9033078325698, 9.817791712578773]",14.174559194425477,19
1,721,95570,,,,,,,"[34.38167712773136, 44.48052828636466, 49.011590268582516, 91.74275221628481, 10.306005283831942]",11.772835386003834,19
1,722,95700,,,,,,,"[34.416832274414745, 45.06822841600666, 48.82685730917165, 90.55566749551393, 10.463924313896467]",6.556112114564655,19
1,723,95830,,,,,,,"[34.78437652560661, 44.59433425667451, 48.9706835900139, 89.73106903814423, 10.457037136618792]",4.066394966127163,19
1,724,95960,,,,,,,"[34.78437652560661, 44.59433425667451, 48.9706835900139, 89.73106903814423, 10.457037136618792]",4.066394966127163,19
1,725,96090,,,,,,,"[34.78437652560661, 44.59433425667451, 48.9706835900139, 89.73106903814423, 10.457037136618792]",4.066394966127163,19
1,726,96220,,,,,,,"[34.78437652560661, 44.59433425667451, 48.9706835900139, 89.73106903814423, 10.457037136618792]",4.066394966127163,19
1,727,96350,,,,,,,"[34.78437652560661, 44.59433425667451, 48.9706835900139, 89.73106903814423, 10.457037136618792]",4.066394966127163,19
1,728,96480,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,729,96610,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,730,96740,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,731,96870,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,732,97000,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,733,97130,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,734,97260,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,735,97390,,,,,,,"[34.55749919868064, 44.01379362469629, 49.30908744814097, 89.69768908598867, 10.315254274882463]",4.026560831548991,19
1,736,97520,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,737,97650,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,738,97780,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,739,97910,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,740,98040,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,741,98170,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,742,98300,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,743,98430,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,744,98560,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,745,98690,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,746,98820,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,747,98950,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,748,99080,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,749,99210,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,750,99340,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,751,99470,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,752,99600,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,753,99730,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,754,99860,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,755,99990,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
1,756,100120,,,,,,,"[34.59606700173677, 44.310095141758744, 49.12256313919107, 89.73815492141999, 10.46591116759085]",3.7642746265287172,19
2,1,100,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,2,210,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,3,340,,,,,,,"[14.488273908796401, 23.512235002735174, 17.551779813136836, 22.208073330794218, 17.95350933226669]",67.70262155845151,1
2,4,470,,,,,,,"[16.488725150176965, 22.878347705764362, 19.384018204618354, 26.719348340191964, 1.1522736894881906]",67.68935381629716,1
2,5,600,,,,,,,"[20.821347863236262, 24.13496346191993, 24.384018204618354, 31.719348340191964, -0.667249912920802]",67.6656423679724,1
2,6,730,,,,,,,"[25.153970576295556, 25.3915792180755, 29.384018204618354, 36.719348340191964, -2.4867735153297947]",67.63454276626398,1
2,7,860,,,,,,,"[25.41008846760842, 31.14887662855354, 29.782735787858215, 44.582869619621334, 29.0117226715497]",67.60547495149864,1
2,8,990,,,,,,,"[34.59507121595891, 39.43005772510764, 32.10518900317048, 44.1142033404761, 4.4910039865055245]",67.5438929418309,1
2,9,1120,,,,,,,"[54.26781955414581, 33.70973403699244, 5.547454890362086, 17.74103828172763, 38.1389402400254]",67.48230764770993,1
2,10,1250,,,,,,,"[59.26781955414581, 38.70973403699244, 5.32607762970844, 22.74103828172763, 42.32660413780419]",67.326328074232,1
2,11,1380,,,,,,,"[64.2678195541458, 43.70973403699244, 5.104700369054793, 27.74103828172763, 46.51426803558298]",67.05094713050242,1
2,12,1510,,,,,,,"[69.2678195541458, 48.70973403699244, 4.883323108401147, 32.741038281727626, 50.70193193336177]",66.58765687070235,1
2,13,1640,,,,,,,"[74.2678195541458, 53.70973403699244, 4.6619458477475, 37.741038281727626, 54.88959583114056]",66.08872975436441,1
2,14,1770,,,,,,,"[79.31974217259868, 55.52718679990108, 4.894507584735255, 34.92105022522456, 56.285236733570336]",65.2429252654816,1
2,15,1900,,,,,,,"[84.31974217259868, 54.092628103745454, 9.255808445786363, 39.92105022522456, 53.63784028701095]",63.52160336163311,1
2,16,2030,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,17,2160,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,18,2290,,,,,,,"[87.71823636344175, 52.44165118468617, 8.82546146361973, 34.50052778053451, 49.95352696777774]",55.45187496755359,1
2,19,2420,,,,,,,"[95.12338539932439, 50.93618841087627, 3.6656719260998223, 30.5451291438459, 48.55091923897412]",50.06846586938929,1
2,20,2550,,,,,,,"[93.86460256310768, 48.28758361311895, 8.141287857074422, 33.67205907771508, 47.52248621080412]",47.24702444122059,1
2,21,2680,,,,,,,"[93.46675679715945, 49.36386255895176, 6.888859132523581, 34.629609278678714, 47.60135568405962]",31.952109477726182,1
2,22,2810,,,,,,,"[93.38056469259845, 49.79235921430541, 6.851493133214831, 34.6188639712993, 48.05504912748581]",27.842622683592317,1
2,23,2940,,,,,,,"[93.39485061596703, 50.23210235102399, 5.794844399566672, 35.065672306203915, 48.62916907153037]",13.46317188282925,1
2,24,3070,,,,,,,"[93.52790601394045, 50.270522667254745, 5.405097404242074, 34.8251815244724, 48.920993371786246]",12.076165415056394,1
2,25,3200,,,,,,,"[93.52790601394045, 50.270522667254745, 5.405097404242074, 34.8251815244724, 48.920993371786246]",12.076165415056394,1
2,26,3330,,,,,,,"[93.35379072111743, 50.16280817097646, 4.984627234924943, 35.183515617433606, 47.76093786719147]",10.652361707696251,1
2,27,3460,,,,,,,"[92.53128734908917, 50.74952725713153, 5.227415660563162, 36.09339851162469, 48.11835605386643]",9.529027620250723,1
2,28,3590,,,,,,,"[92.53128734908917, 50.74952725713153, 5.227415660563162, 36.09339851162469, 48.11835605386643]",9.529027620250723,1
2,29,3720,,,,,,,"[92.53128734908917, 50.74952725713153, 5.227415660563162, 36.09339851162469, 48.11835605386643]",9.529027620250723,1
2,30,3850,,,,,,,"[92.50489433953157, 50.85983067896032, 4.701096014056453, 35.472691742577645, 48.12920873913841]",2.4073724315475005,1
2,31,3980,,,,,,,"[92.50489433953157, 50.85983067896032, 4.701096014056453, 35.472691742577645, 48.12920873913841]",2.4073724315475005,1
2,32,4110,,,,,,,"[92.76744879207325, 50.94778510813125, 4.746502726058219, 34.89921622822122, 48.24399737225697]",1.5911269640906767,1
2,33,4240,,,,,,,"[92.76744879207325, 50.94778510813125, 4.746502726058219, 34.89921622822122, 48.24399737225697]",1.5911269640906767,1
2,34,4370,,,,,,,"[92.34321475019713, 51.08216531089085, 4.509774241717509, 34.77212304289711, 48.338928779944965]",1.570751668703224,1
2,35,4500,,,,,,,"[92.34321475019713, 51.08216531089085, 4.509774241717509, 34.77212304289711, 48.338928779944965]",1.570751668703224,1
2,36,4630,,,,,,,"[92.34321475019713, 51.08216531089085, 4.509774241717509, 34.77212304289711, 48.338928779944965]",1.570751668703224,1
2,37,4760,,,,,,,"[92.34321475019713, 51.08216531089085, 4.509774241717509, 34.77212304289711, 48.338928779944965]",1.570751668703224,1
2,38,4890,,,,,,,"[92.34462624413784, 50.7699184739811, 4.87383581709736, 34.90730907590177, 48.300906930236735]",0.7647355851407838,1
2,39,5030,,,,,,,"[81.65596175800559, 75.60825121049963, 53.19547534381754, 44.46158889970505, 54.944575852421394]",55.55574589584396,1
2,40,5250,,,,,,,"[58.601689935224876, 79.19170009058297, 54.66701327916813, 17.22242886556865, 5.285548684267299]",30.19489840510567,2
2,41,5380,,,,,,,"[58.62434609257726, 78.5896328447515, 55.085636020729815, 17.225446257364435, 4.511152166266295]",30.083493138990534,2
2,42,5510,,,,,,,"[36.326713998771815, 44.00852895794882, 51.11816081804147, 89.61963781993751, 7.5123990080824585]",13.477617789012527,2
2,43,5640,,,,,,,"[36.53139498032843, 43.54803144059899, 50.68747242644269, 90.7330524727754, 6.997030663574562]",8.376444037825308,2
2,44,5770,,,,,,,"[36.53139498032843, 43.54803144059899, 50.68747242644269, 90.7330524727754, 6.997030663574562]",8.376444037825308,2
2,45,5900,,,,,,,"[36.53139498032843, 43.54803144059899, 50.68747242644269, 90.7330524727754, 6.997030663574562]",8.376444037825308,2
2,46,6030,,,,,,,"[37.30730662330438, 43.695904437409276, 50.18090352481035, 91.08129534117852, 6.443437419829625]",6.446740134119764,2
2,47,6160,,,,,,,"[37.30730662330438, 43.695904437409276, 50.18090352481035, 91.08129534117852, 6.443437419829625]",6.446740134119764,2
2,48,6290,,,,,,,"[37.30730662330438, 43.695904437409276, 50.18090352481035, 91.08129534117852, 6.443437419829625]",6.446740134119764,2
2,49,6420,,,,,,,"[37.46662835295781, 44.1394943423904, 50.482403580398554, 90.83622671709938, 6.017103842919761]",5.636337824406773,2
2,50,6550,,,,,,,"[37.47733481149005, 44.66839416230108, 50.37389464334875, 90.72659129210594, 6.764748948378955]",3.4281865170599986,2
2,51,6680,,,,,,,"[37.47733481149005, 44.66839416230108, 50.37389464334875, 90.72659129210594, 6.764748948378955]",3.4281865170599986,2
2,52,6810,,,,,,,"[37.724614828392646, 44.61576381926998, 50.597241955398005, 90.48022292117093, 6.63758936362938]",3.2797840801328277,2
2,53,6940,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,54,7070,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,55,7200,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,56,7330,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,57,7460,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,58,7590,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,59,7720,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,60,7850,,,,,,,"[37.43355699354198, 44.32229987850059, 50.13807520835363, 90.28989087167366, 6.9723413904177844]",0.9688484714658046,2
2,61,7980,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,62,8110,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,63,8240,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,64,8370,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,65,8500,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,66,8630,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,67,8760,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,68,8890,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,69,9020,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,70,9150,,,,,,,"[37.16226596008954, 44.27105065409265, 50.36038270598592, 89.9583237335008, 6.84390718945971]",0.7116179491597165,2
2,71,9280,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,72,9410,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,73,9540,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,74,9670,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,75,9800,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,76,9930,,,,,,,"[37.1455319506332, 43.99298705882875, 50.240297225228495, 90.30212823446202, 6.599905632910772]",0.5767380361981367,2
2,77,10110,,,,,,,"[84.44662408977767, 77.83057325121926, 53.0158235617547, 46.40399376118275, 54.96099698462783]",43.170034619143344,2
2,78,10290,,,,,,,"[34.36238863610832, 44.28849511970908, 51.366033686597945, 87.35481950626223, 6.55383967012695]",34.98531130474513,3
2,79,10420,,,,,,,"[34.870844358640106, 43.76423432369335, 52.02071003718606, 88.08717554344139, 6.121152439195043]",31.083226518734058,3
2,80,10550,,,,,,,"[38.42778664377856, 43.129175423326544, 51.28065096860283, 88.65845261272057, 6.530464543761502]",23.291539855632443,3
2,81,10680,,,,,,,"[38.173267516310254, 42.87023189349154, 51.56923167872523, 88.94433143823797, 7.142856597090313]",23.159937062615683,3
2,82,10810,,,,,,,"[37.57469365879293, 43.18262926015776, 51.211460814113835, 88.58888166634155, 6.073300575489766]",17.67288941308221,3
2,83,10940,,,,,,,"[36.73775296244834, 45.22516023879514, 50.908915492102324, 89.52084175381104, 7.448964971220349]",12.457772215631692,3
2,84,11070,,,,,,,"[36.627937998243006, 45.19990969436766, 51.07586348110763, 89.46801806214955, 7.051422135716664]",11.968101509007667,3
2,85,11200,,,,,,,"[36.65799603994296, 43.019339491866205, 50.31700155994915, 89.86789781034234, 6.6201692684122015]",6.543157044115134,3
2,86,11330,,,,,,,"[36.94818158302193, 43.00104620075245, 50.438496721644086, 89.42501931236518, 6.842162134965477]",6.059993719956367,3
2,87,11460,,,,,,,"[36.9707525653808, 43.24356853954692, 50.580073669918015, 89.11837547099117, 7.134139008145327]",5.348424108500076,3
2,88,11590,,,,,,,"[36.84763054238009, 43.59612364079584, 50.19054051930679, 89.59096452724224, 7.577817432024238]",4.103360947084781,3
2,89,11720,,,,,,,"[36.68063160798118, 43.54948446746175, 50.52277522654764, 89.45236681209477, 6.781206668950132]",1.6514387590127058,3
2,90,11850,,,,,,,"[36.68063160798118, 43.54948446746175, 50.52277522654764, 89.45236681209477, 6.781206668950132]",1.6514387590127058,3
2,91,11980,,,,,,,"[36.68063160798118, 43.54948446746175, 50.52277522654764, 89.45236681209477, 6.781206668950132]",1.6514387590127058,3
2,92,12110,,,,,,,"[36.68063160798118, 43.54948446746175, 50.52277522654764, 89.45236681209477, 6.781206668950132]",1.6514387590127058,3
2,93,12240,,,,,,,"[36.68063160798118, 43.54948446746175, 50.52277522654764, 89.45236681209477, 6.781206668950132]",1.6514387590127058,3
2,94,12370,,,,,,,"[36.57987118049821, 43.64619336553924, 50.263943786755846, 89.58159139129486, 7.173151951336665]",1.4018148664856227,3
2,95,12500,,,,,,,"[36.57987118049821, 43.64619336553924, 50.263943786755846, 89.58159139129486, 7.173151951336665]",1.4018148664856227,3
2,96,12630,,,,,,,"[36.57987118049821, 43.64619336553924, 50.263943786755846, 89.58159139129486, 7.173151951336665]",1.4018148664856227,3
2,97,12760,,,,,,,"[36.57987118049821, 43.64619336553924, 50.263943786755846, 89.58159139129486, 7.173151951336665]",1.4018148664856227,3
2,98,12890,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
2,99,13020,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
2,100,13150,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
2,101,13280,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
2,102,13410,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
2,103,13540,,,,,,,"[36.74263912116947, 43.935932138945766, 49.91302497927611, 89.47448085032447, 6.916580242661578]",0.695944274863237,3
