run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
1,719,93620,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,720,93750,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,721,93880,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,722,94010,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,723,94140,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,724,94270,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,725,94400,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,726,94530,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,727,94660,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,728,94790,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,729,94920,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,730,95050,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,731,95180,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,732,95310,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,733,95440,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,734,95570,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,735,95700,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,736,95830,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,737,95960,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,738,96090,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,739,96220,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,740,96350,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,741,96480,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,742,96610,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,743,96740,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,744,96870,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,745,97000,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,746,97130,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,747,97260,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,748,97390,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,749,97520,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,750,97650,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,751,97780,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,752,97910,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,753,98040,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,754,98170,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,755,98300,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,756,98430,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,757,98560,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,758,98690,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,759,98820,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,760,98950,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,761,99080,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,762,99210,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,763,99340,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,764,99470,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,765,99600,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,766,99730,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,767,99860,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,768,99990,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
1,769,100120,,,,,,,"[36.736427721563544, 43.99060700181417, 50.29597123506472, 89.43382414748042, 6.878351043307807]",0.044084938724751055,3
2,1,100,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,2,210,,,,,,,"[18.89899954837066, 18.995350331302422, 19.030661391940956, 15.313576208309769, 18.86438834127111]",67.70970824743169,1
2,3,340,,,,,,,"[14.488273908796401, 23.512235002735174, 17.551779813136836, 22.208073330794218, 17.95350933226669]",67.70262155845151,1
2,4,470,,,,,,,"[16.488725150176965, 22.878347705764362, 19.384018204618354, 26.719348340191964, 1.1522736894881906]",67.68935381629716,1
2,5,600,,,,,,,"[20.821347863236262, 24.13496346191993, 24.384018204618354, 31.719348340191964, -0.667249912920802]",67.6656423679724,1
2,6,730,,,,,,,"[25.153970576295556, 25.3915792180755, 29.384018204618354, 36.719348340191964, -2.4867735153297947]",67.63454276626398,1
2,7,860,,,,,,,"[25.41008846760842, 31.14887662855354, 29.782735787858215, 44.582869619621334, 29.0117226715497]",67.60547495149864,1
2,8,990,,,,,,,"[34.59507121595891, 39.43005772510764, 32.10518900317048, 44.1142033404761, 4.4910039865055245]",67.5438929418309,1
2,9,1120,,,,,,,"[54.26781955414581, 33.70973403699244, 5.547454890362086, 17.74103828172763, 38.1389402400254]",67.48230764770993,1
2,10,1250,,,,,,,"[59.26781955414581, 38.70973403699244, 5.32607762970844, 22.74103828172763, 42.32660413780419]",67.326328074232,1
2,11,1380,,,,,,,"[64.2678195541458, 43.70973403699244, 5.104700369054793, 27.74103828172763, 46.51426803558298]",67.05094713050242,1
2,12,1510,,,,,,,"[69.2678195541458, 48.70973403699244, 4.883323108401147, 32.741038281727626, 50.70193193336177]",66.58765687070235,1
2,13,1640,,,,,,,"[74.2678195541458, 53.70973403699244, 4.6619458477475, 37.741038281727626, 54.88959583114056]",66.08872975436441,1
2,14,1770,,,,,,,"[79.31974217259868, 55.52718679990108, 4.894507584735255, 34.92105022522456, 56.285236733570336]",65.2429252654816,1
2,15,1900,,,,,,,"[84.31974217259868, 54.092628103745454, 9.255808445786363, 39.92105022522456, 53.63784028701095]",63.52160336163311,1
2,16,2030,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,17,2160,,,,,,,"[88.71625545332655, 52.29808826802605, 9.655863243331822, 35.29778421655944, 52.54897068794949]",57.77593760158126,1
2,18,2290,,,,,,,"[90.20752400551235, 47.66836364708204, 8.665671926099822, 30.767971141913314, 48.51849796195035]",56.23011640451492,1
2,19,2420,,,,,,,"[95.12338539932439, 50.93618841087627, 3.6656719260998223, 30.5451291438459, 48.55091923897412]",50.06846586938929,1
2,20,2550,,,,,,,"[93.86460256310768, 48.28758361311895, 8.141287857074422, 33.67205907771508, 47.52248621080412]",47.24702444122059,1
2,21,2680,,,,,,,"[93.79122684316492, 51.35944039423242, 3.743284234911477, 32.02329161636581, 48.089399221614755]",37.25411857741145,1
2,22,2810,,,,,,,"[93.62595901647717, 51.83847629240692, 4.366388309867997, 31.994409827371292, 48.06672880016872]",37.03497270497183,1
2,23,2940,,,,,,,"[91.11579964563033, 49.75390091670138, 4.297715442647693, 33.87751243817155, 46.964214837092335]",26.89267013528655,1
2,24,3130,,,,,,,"[87.32380017972474, 77.36125118528301, 57.92786106741029, 50.26338501371121, 61.933333906506974]",62.50228887496557,1
2,25,3300,,,,,,,"[37.504474796934424, 43.109033201888025, 50.87315527058095, 87.37711239049568, 3.2057080571755487]",45.588240777026584,2
2,26,3430,,,,,,,"[36.31362426752801, 45.48048141503003, 49.86392253970946, 89.01107696775755, 5.3433415713635455]",25.461470522487055,2
2,27,3560,,,,,,,"[36.17942610013617, 45.38396704746627, 49.881157548286126, 89.24142431506627, 5.5184347487278]",22.987210805876458,2
2,28,3690,,,,,,,"[36.38455572920716, 45.453007933858146, 50.345250882684276, 89.97792696751432, 6.2937096286896015]",14.143019022347758,2
2,29,3820,,,,,,,"[36.38455572920716, 45.453007933858146, 50.345250882684276, 89.97792696751432, 6.2937096286896015]",14.143019022347758,2
2,30,3950,,,,,,,"[36.42286617096866, 45.30926606976758, 50.161156018164114, 89.877441622837, 6.150976285221263]",13.364600634420775,2
2,31,4080,,,,,,,"[36.23902091793268, 45.23838324086807, 49.8516455999594, 90.20324582305659, 6.852025019262116]",13.313812280174751,2
2,32,4210,,,,,,,"[36.139811467390295, 44.83965483731849, 49.75450409736554, 90.4372238638256, 6.944958642810753]",12.089213043133626,2
2,33,4340,,,,,,,"[36.52774729859713, 45.02166986946688, 49.743535174433795, 90.47789843237142, 6.897389464538372]",9.97459518119804,2
2,34,4470,,,,,,,"[36.52774729859713, 45.02166986946688, 49.743535174433795, 90.47789843237142, 6.897389464538372]",9.97459518119804,2
2,35,4600,,,,,,,"[37.87666429743585, 43.79292692949382, 50.45069251055097, 89.9379305215134, 7.1197373236012815]",4.404926466084774,2
2,36,4730,,,,,,,"[37.87666429743585, 43.79292692949382, 50.45069251055097, 89.9379305215134, 7.1197373236012815]",4.404926466084774,2
2,37,4860,,,,,,,"[37.810863474216916, 43.82453157911005, 50.30824998370099, 90.12182081482041, 7.245380798967624]",4.080456086050809,2
2,38,4990,,,,,,,"[37.51846376960554, 43.86801312647791, 50.67365805306118, 89.9875596826728, 7.155709943977832]",3.073706513136379,2
2,39,5120,,,,,,,"[37.31121878544038, 43.973284380358066, 50.4368089025575, 89.98938590563218, 6.760210443047615]",0.6442343106934061,2
2,40,5250,,,,,,,"[37.255213588901334, 44.11170041653188, 50.36469910674781, 90.110381300409, 6.7430497718570015]",0.11098136672377734,2
2,41,5380,,,,,,,"[37.255213588901334, 44.11170041653188, 50.36469910674781, 90.110381300409, 6.7430497718570015]",0.11098136672377734,2
2,42,5510,,,,,,,"[37.255213588901334, 44.11170041653188, 50.36469910674781, 90.110381300409, 6.7430497718570015]",0.11098136672377734,2
2,43,5640,,,,,,,"[37.255213588901334, 44.11170041653188, 50.36469910674781, 90.110381300409, 6.7430497718570015]",0.11098136672377734,2
2,44,5770,,,,,,,"[37.28855157314448, 44.09681570016282, 50.345283319429456, 90.18158801243966, 6.7190980486860274]",0.04211309442639788,2
2,45,5900,,,,,,,"[37.28855157314448, 44.09681570016282, 50.345283319429456, 90.18158801243966, 6.7190980486860274]",0.04211309442639788,2
2,46,6050,,,,,,,"[84.77658592416427, 78.13098773446816, 53.31173064092823, 45.04969717657582, 55.168185761572104]",44.77558957275276,2
2,47,6260,,,,,,,"[90.68929769150841, 52.33446435933788, 1.8968617146196145, 34.72398601217288, 49.24979023004508]",48.669596374133384,3
2,48,6390,,,,,,,"[91.56785298636116, 49.47387320345256, 3.4766257213689515, 36.146776549617016, 47.91684953264545]",35.25714119765729,3
2,49,6520,,,,,,,"[91.91059534226177, 49.81655816128117, 3.8694957664622134, 35.063182039066696, 47.23492915330609]",23.26239010775847,3
2,50,6650,,,,,,,"[38.487243015638775, 43.37752493091238, 50.458725151147604, 89.35922908738195, 7.494487265830692]",18.60125162407435,3
2,51,6780,,,,,,,"[38.49845253996133, 43.34764656962172, 50.36725675390082, 89.5964929037284, 6.868167823201537]",17.42956555425318,3
2,52,6910,,,,,,,"[37.76913595706728, 43.70081586552798, 50.382441402131924, 90.12799708260721, 6.986510115887326]",9.38438518845475,3
2,53,7040,,,,,,,"[37.33839956517051, 43.629011330184994, 49.82124970707665, 90.07876535131216, 7.224491454189847]",6.927242100078956,3
2,54,7170,,,,,,,"[37.33839956517051, 43.629011330184994, 49.82124970707665, 90.07876535131216, 7.224491454189847]",6.927242100078956,3
2,55,7300,,,,,,,"[37.33839956517051, 43.629011330184994, 49.82124970707665, 90.07876535131216, 7.224491454189847]",6.927242100078956,3
2,56,7430,,,,,,,"[37.35851976959254, 43.66559958942769, 50.57455120425219, 89.68990495120615, 6.786358321328405]",4.223534318259716,3
2,57,7560,,,,,,,"[37.35851976959254, 43.66559958942769, 50.57455120425219, 89.68990495120615, 6.786358321328405]",4.223534318259716,3
2,58,7690,,,,,,,"[36.86129458960273, 43.860477507368515, 50.256680843162904, 89.4434129036157, 6.919797898091209]",0.2672878927018587,3
2,59,7820,,,,,,,"[36.86129458960273, 43.860477507368515, 50.256680843162904, 89.4434129036157, 6.919797898091209]",0.2672878927018587,3
2,60,7950,,,,,,,"[36.86129458960273, 43.860477507368515, 50.256680843162904, 89.4434129036157, 6.919797898091209]",0.2672878927018587,3
2,61,8080,,,,,,,"[36.86129458960273, 43.860477507368515, 50.256680843162904, 89.4434129036157, 6.919797898091209]",0.2672878927018587,3
2,62,8210,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,63,8340,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,64,8470,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,65,8600,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,66,8730,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,67,8860,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,68,8990,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,69,9120,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,70,9250,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,71,9380,,,,,,,"[36.808248446493565, 44.001948886273496, 50.315848515326124, 89.36921339495379, 6.863530519603221]",0.18731367807113486,3
2,72,9510,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,73,9640,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,74,9770,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,75,9900,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,76,10030,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,77,10160,,,,,,,"[36.79663292252307, 43.87883549884021, 50.25978174228054, 89.39101093494659, 6.912501766053531]",0.16254808759430261,3
2,78,10290,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,79,10420,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,80,10550,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,81,10680,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,82,10810,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,83,10940,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,84,11070,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,85,11200,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,86,11330,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,87,11460,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,88,11590,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,89,11720,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,90,11850,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,91,11980,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,92,12110,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,93,12240,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,94,12370,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,95,12500,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,96,12630,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,97,12760,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,98,12890,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,99,13020,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,100,13150,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,101,13280,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,102,13410,,,,,,,"[36.68089456693569, 43.970176032962925, 50.28503714841624, 89.47440614982395, 6.947050517103181]",0.05741870619529266,3
2,103,13540,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,104,13670,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,105,13800,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,106,13930,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,107,14060,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,108,14190,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,109,14320,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,110,14450,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,111,14580,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,112,14710,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,113,14840,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,114,14970,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,115,15100,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,116,15230,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,117,15360,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,118,15490,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,119,15620,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,120,15750,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,121,15880,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,122,16010,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,123,16140,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,124,16270,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,125,16400,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,126,16530,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,127,16660,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,128,16790,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,129,16920,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,130,17050,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,131,17180,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,132,17310,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,133,17440,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,134,17570,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,135,17700,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,136,17830,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,137,17960,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,138,18090,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,139,18220,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,140,18350,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,141,18480,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,142,18610,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,143,18740,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,144,18870,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,145,19000,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
2,146,19130,,,,,,,"[36.699536565173304, 43.993046474051546, 50.240821528792765, 89.50859296869167, 6.925791090239323]",0.039079353822074836,3
